time,fused_mean,fused_q2_5,fused_q97_5,fused_mean_log,fused_q2_5_log,fused_q97_5_log,temp,rad
2003-09-14,6.760161832522024,4.4687587481096696,10.066300563794796,1.911046829490515,1.4971106850772116,2.3091932672164344,15.3,203.81944444444446
2003-09-15,6.434440496855284,4.1828624657270375,9.230665051819752,1.8616648903923556,1.43099581258102,2.222531099203961,15.7,140.04629629629628
2003-09-16,5.8531364709995986,3.9690063568609415,8.083008466222255,1.7669776664561223,1.378515775427497,2.0897641381620526,15.8,165.85648148148147
2003-09-17,4.2237097513138435,3.5742205582692432,4.915881828251809,1.4407138298654392,1.2737471267159688,1.5924711532236153,17.5,179.74537037037035
2003-09-18,5.695253733312756,3.8154380323512966,7.977914933037254,1.7396331496051236,1.3390554765859946,2.07667709073362,18.3,179.51388888888889
2003-09-19,5.800423698024303,3.663350808655365,8.505738091228052,1.7579309662677518,1.298378250069627,2.140741005295555,17.6,172.6851851851852
2003-09-20,5.981636989643617,3.907674284644669,8.625641069381274,1.7886942745890253,1.3629423849150328,2.154739287040103,17.4,165.3935185185185
2003-09-21,5.9108798931860695,3.933390423454325,8.697408632134334,1.7767947024319493,1.3695017571357162,2.1630251229165576,18.0,171.75925925925924
2003-09-22,5.843677787232079,3.914347622445305,8.526568649403371,1.7653603567134097,1.3646486801668205,2.1431870120377075,17.9,162.38425925925927
2003-09-23,5.3543052182450275,3.5481633129394448,7.882107292243463,1.677900950990109,1.2664300929650747,2.0645952909922007,12.3,125.92592592592592
2003-09-24,5.071004108935732,3.38015240169016,7.274855334357861,1.6235388470937078,1.2179207977358812,1.9844239275482065,12.1,129.86111111111111
2003-09-25,6.019076426743628,4.10989644042377,9.051883113271888,1.7949338300666164,1.4133978312135091,2.202972814881014,12.9,163.54166666666666
2003-09-26,6.340342504697473,4.115700544358002,9.396458687378992,1.8469327898128995,1.414809061281854,2.240332882908141,13.8,126.73611111111111
2003-09-27,6.133851753843168,4.09255074065573,9.075089611135157,1.813822897457912,1.409168428636074,2.2055332546074133,13.1,91.08796296296298
2003-09-28,6.609126451021348,4.2919166431237725,9.57921634966164,1.8884514894602722,1.4567334031268644,2.2595957879752886,12.5,39.467592592592595
2003-09-29,6.28107912613796,4.158165243566762,8.841038964628714,1.8375418010903874,1.4250739297637112,2.179404399678825,12.5,111.9212962962963
2003-09-30,4.861687459566676,4.134232429245183,5.708488753083026,1.581385591550213,1.4193016834926193,1.7419543219270006,12.9,110.30092592592592
2003-10-01,5.011007406360932,3.3995333489197908,7.157833789426728,1.6116369739970364,1.2236381718847202,1.9682073918209186,12.8,149.53703703703704
2003-10-02,5.286367880014289,3.4862389158767377,7.771018736409677,1.6651314089201885,1.2488234805717144,2.0504012672922305,13.6,144.67592592592592
2003-10-03,5.489561830037895,3.611168398317272,7.913258391633727,1.7028484399570079,1.2840313760230366,2.0685396301611205,14.7,79.62962962962963
2003-10-04,5.661837519899343,3.6900192467220063,8.419619346337196,1.7337484896865263,1.305631673952656,2.1305646189588185,11.4,116.31944444444444
2003-10-05,5.6760655495134005,3.6923045895905178,8.03906219704666,1.736258307771176,1.3062508131267663,2.0843124342292736,10.3,116.43518518518518
2003-10-06,6.503715184370959,4.296692623506049,9.501476020107322,1.872373580445789,1.4578455694220813,2.251447157075356,12.1,81.8287037037037
2003-10-07,6.788313790652807,4.4752526459873945,9.797602051449863,1.91520257356529,1.4985628073370578,2.282137667107815,10.4,72.91666666666667
2003-10-08,6.285424624021884,4.134651459846749,9.099084364732834,1.838233401259142,1.4194030346804083,2.208173789200219,12.7,20.833333333333332
2003-10-09,4.780517177395669,3.13617847076538,6.872836572052603,1.5645487367584685,1.1430050111894237,1.9275769136016472,14.0,37.15277777777778
2003-10-10,3.8623161028433888,2.5199555671732927,5.6479339585533666,1.3512670301760954,0.9242412692937949,1.7312898072318856,14.4,79.51388888888889
2003-10-11,3.169327313592269,2.056516995737854,4.563053586245052,1.1535193614566421,0.7210137730538291,1.517992045519757,12.3,76.27314814814815
2003-10-12,3.1830725304104086,2.1078993084670654,4.662050340820134,1.1578469348485114,0.7456918631564184,1.539455338671983,10.1,120.94907407407406
2003-10-13,4.248162472037805,2.837750243483104,6.187569506062718,1.4464865299214817,1.043011570454772,1.822542361134781,10.3,93.63425925925927
2003-10-14,5.6205745279131305,3.749717536562138,7.8922833303746875,1.7264338878465921,1.321680513561926,2.065885488475738,9.1,126.73611111111111
2003-10-15,6.8985413297156235,5.82378772922369,8.01220965758114,1.9313099877642796,1.7619508626380689,2.080966585406921,8.6,125.0
2003-10-16,6.907133098263108,4.622860486819858,9.618574505656284,1.9325546599751895,1.5310136664888263,2.2636960734126226,8.5,122.10648148148148
2003-10-17,6.592289969230001,4.3268978829557225,9.432861135373685,1.8859007796903924,1.4648508610002529,2.244199458407412,7.7,119.44444444444446
2003-10-18,6.610659740743951,4.414122462772702,9.57939367872052,1.8886834583752359,1.4848090516211145,2.2596142996584034,7.0,116.20370370370371
2003-10-19,6.3955703288434265,4.170778583239127,9.168868897179594,1.855605614610628,1.428102728991357,2.2158139304792916,7.7,58.44907407407407
2003-10-20,6.12157125224202,3.965456206315072,8.907845287617242,1.811818804134438,1.3776209068073446,2.1869323814420136,7.7,61.574074074074076
2003-10-21,6.0811504107017385,3.9969537549861545,8.945731700294752,1.8051938903661588,1.3855325097313447,2.1911765135364085,6.5,96.75925925925927
2003-10-22,6.273791117684244,4.238879994065308,9.012685273548533,1.8363808158900952,1.4442990820064034,2.1986330597976624,5.4,76.85185185185186
2003-10-23,7.2184537206857815,4.794097164537372,10.320852576187193,1.976640763857896,1.5673854037536867,2.3341663706126976,3.7,103.24074074074075
2003-10-24,7.064965103069838,4.7038493873679315,10.358194673293132,1.9551480767145024,1.5483811920922277,2.337777962311775,5.1,64.93055555555556
